,HomeTeam,AwayTeam
10478,sampdoria,chievoverona
10479,roma,reggiocalabria
10480,palermo,genoa
10481,milan,lazio
10482,lecce,siena
10483,fiorentina,bologna
10484,catania,atalanta
10485,cagliari,juventus
10486,roma,bologna
10487,palermo,torino
10488,cagliari,catania
10489,juventus,chievoverona
10490,atalanta,fiorentina
10491,udinese,inter
10492,reggiocalabria,genoa
10493,siena,lazio
10494,milan,lecce
10495,sampdoria,napoli
10496,lazio,roma
10497,bologna,siena
10498,reggiocalabria,udinese
10499,chievoverona,milan
10500,genoa,juventus
10501,inter,palermo
10502,torino,catania
10503,fiorentina,cagliari
10504,napoli,atalanta
10505,lecce,sampdoria
10506,udinese,fiorentina
10507,catania,sampdoria
10508,genoa,lazio
10509,roma,lecce
10510,palermo,bologna
10511,juventus,inter
10512,milan,torino
10513,cagliari,napoli
10514,atalanta,reggiocalabria
10515,siena,chievoverona
10516,lecce,catania
10517,lazio,atalanta
10518,bologna,genoa
10519,sampdoria,cagliari
10520,milan,palermo
10521,fiorentina,roma
10522,napoli,inter
10523,reggiocalabria,juventus
10524,torino,siena
10525,chievoverona,udinese
10526,juventus,lecce
10527,udinese,atalanta
10528,palermo,cagliari
10529,roma,chievoverona
10530,inter,lazio
10531,catania,milan
10532,siena,napoli
10533,genoa,sampdoria
10534,fiorentina,torino
10535,bologna,reggiocalabria
10536,lecce,napoli
10537,torino,bologna
10538,lazio,udinese
10539,milan,juventus
10540,catania,fiorentina
10541,siena,palermo
10542,atalanta,genoa
10543,cagliari,roma
10544,chievoverona,inter
10545,sampdoria,reggiocalabria
10546,fiorentina,sampdoria
10547,reggiocalabria,cagliari
10548,napoli,torino
10549,roma,catania
10550,juventus,atalanta
10551,inter,siena
10552,genoa,chievoverona
10553,palermo,lazio
10554,bologna,lecce
10555,udinese,milan
10556,chievoverona,bologna
10557,sampdoria,udinese
10558,milan,roma
10559,lazio,reggiocalabria
10560,atalanta,palermo
10561,catania,napoli
10562,siena,juventus
10563,cagliari,inter
10564,torino,genoa
10565,lecce,fiorentina
10566,genoa,lecce
10567,inter,atalanta
10568,udinese,cagliari
10569,palermo,sampdoria
10570,fiorentina,milan
10571,bologna,catania
10572,juventus,lazio
10573,napoli,chievoverona
10574,reggiocalabria,siena
10575,roma,torino
10576,siena,sampdoria
10577,reggiocalabria,milan
10578,napoli,palermo
10579,lazio,fiorentina
10580,juventus,catania
10581,inter,lecce
10582,genoa,roma
10583,chievoverona,torino
10584,bologna,udinese
10585,atalanta,cagliari
10586,udinese,siena
10587,torino,lazio
10588,sampdoria,juventus
10589,roma,atalanta
10590,palermo,reggiocalabria
10591,milan,inter
10592,bologna,napoli
10593,catania,chievoverona
10594,fiorentina,genoa
10595,lecce,cagliari
10596,udinese,torino
10597,siena,roma
10598,reggiocalabria,catania
10599,cagliari,milan
10600,lazio,lecce
10601,juventus,palermo
10602,inter,bologna
10603,genoa,napoli
10604,chievoverona,fiorentina
10605,atalanta,sampdoria
10606,milan,sampdoria
10607,napoli,juventus
10608,roma,inter
10609,torino,cagliari
10610,lecce,udinese
10611,genoa,siena
10612,fiorentina,reggiocalabria
10613,chievoverona,atalanta
10614,catania,palermo
10615,bologna,lazio
10616,sampdoria,bologna
10617,siena,catania
10618,udinese,roma
10619,lazio,napoli
10620,reggiocalabria,lecce
10621,palermo,fiorentina
10622,juventus,torino
10623,inter,genoa
10624,cagliari,chievoverona
10625,atalanta,milan
10626,torino,atalanta
10627,roma,sampdoria
10628,napoli,reggiocalabria
10629,milan,siena
10630,lecce,palermo
10631,genoa,cagliari
10632,fiorentina,inter
10633,chievoverona,lazio
10634,catania,udinese
10635,bologna,juventus
10636,bologna,fiorentina
10637,catania,sampdoria
10638,genoa,roma
10639,inter,bari
10640,juventus,chievoverona
10641,lazio,atalanta
10642,livorno,cagliari
10643,palermo,napoli
10644,siena,milan
10645,udinese,parma
10646,bologna,siena
10647,catania,chievoverona
10648,genoa,fiorentina
10649,inter,palermo
10650,juventus,sampdoria
10651,lazio,cagliari
10652,livorno,atalanta
10653,napoli,milan
10654,parma,bari
10655,udinese,roma
10656,cagliari,atalanta
10657,chievoverona,udinese
10658,fiorentina,catania
10659,juventus,napoli
10660,livorno,inter
10661,palermo,genoa
10662,roma,bologna
10663,sampdoria,bari
10664,siena,lazio
10665,milan,parma
10666,atalanta,juventus
10667,bari,livorno
10668,bologna,palermo
10669,cagliari,sampdoria
10670,catania,napoli
10671,genoa,siena
10672,inter,roma
10673,lazio,milan
10674,parma,chievoverona
10675,udinese,fiorentina
10676,bologna,inter
10677,fiorentina,parma
10678,juventus,udinese
10679,livorno,genoa
10680,milan,cagliari
10681,napoli,lazio
10682,palermo,catania
10683,roma,bari
10684,sampdoria,chievoverona
10685,siena,atalanta
10686,atalanta,roma
10687,bari,siena
10688,cagliari,juventus
10689,catania,milan
10690,chievoverona,palermo
10691,genoa,sampdoria
10692,inter,fiorentina
10693,lazio,bologna
10694,parma,napoli
10695,udinese,livorno
10696,bologna,udinese
10697,fiorentina,atalanta
10698,genoa,parma
10699,juventus,inter
10700,livorno,chievoverona
10701,milan,sampdoria
10702,napoli,bari
10703,palermo,cagliari
10704,roma,lazio
10705,siena,catania
10706,atalanta,inter
10707,bari,juventus
10708,cagliari,napoli
10709,catania,livorno
10710,chievoverona,fiorentina
10711,lazio,genoa
10712,milan,palermo
10713,parma,bologna
10714,sampdoria,roma
10715,siena,udinese
10716,bologna,atalanta
10717,fiorentina,milan
10718,genoa,bari
10719,inter,lazio
10720,juventus,catania
10721,livorno,sampdoria
10722,napoli,chievoverona
10723,palermo,siena
10724,roma,parma
10725,udinese,cagliari
10726,atalanta,napoli
10727,bari,udinese
10728,cagliari,roma
10729,catania,bologna
10730,chievoverona,inter
10731,lazio,livorno
10732,milan,genoa
10733,parma,juventus
10734,sampdoria,palermo
10735,siena,fiorentina
10736,bologna,cagliari
10737,fiorentina,bari
10738,genoa,catania
10739,inter,siena
10740,juventus,milan
10741,livorno,parma
10742,napoli,sampdoria
10743,palermo,atalanta
10744,roma,chievoverona
10745,udinese,lazio
10746,atalanta,genoa
10747,bari,bologna
10748,cagliari,siena
10749,chievoverona,lazio
10750,fiorentina,palermo
10751,milan,inter
10752,napoli,livorno
10753,parma,catania
10754,roma,juventus
10755,sampdoria,udinese
10756,fiorentina,bologna
10757,sampdoria,catania
10758,roma,genoa
10759,bari,inter
10760,chievoverona,juventus
10761,atalanta,lazio
10762,cagliari,livorno
10763,napoli,palermo
10764,milan,siena
10765,parma,udinese
10766,genoa,atalanta
10767,bologna,bari
10768,siena,cagliari
10769,lazio,chievoverona
10770,palermo,fiorentina
10771,inter,milan
10772,livorno,napoli
10773,catania,parma
10774,juventus,roma
10775,udinese,sampdoria
10776,sampdoria,atalanta
10777,chievoverona,bologna
10778,cagliari,fiorentina
10779,napoli,genoa
10780,parma,inter
10781,juventus,lazio
10782,milan,livorno
10783,bari,palermo
10784,roma,siena
10785,catania,udinese
10786,atalanta,bari
10787,inter,cagliari
10788,lazio,catania
10789,genoa,chievoverona
10790,livorno,juventus
10791,bologna,milan
10792,udinese,napoli
10793,palermo,parma
10794,fiorentina,roma
10795,siena,sampdoria
10796,catania,atalanta
10797,cagliari,bari
10798,livorno,bologna
10799,sampdoria,fiorentina
10800,juventus,genoa
10801,napoli,inter
10802,parma,lazio
10803,roma,palermo
10804,chievoverona,siena
10805,milan,udinese
10806,roma,catania
10807,atalanta,chievoverona
10808,bologna,juventus
10809,palermo,lazio
10810,fiorentina,livorno
10811,bari,milan
10812,siena,napoli
10813,cagliari,parma
10814,inter,sampdoria
10815,genoa,udinese
10816,milan,atalanta
10817,catania,bari
10818,genoa,bologna
10819,chievoverona,cagliari
10820,lazio,fiorentina
10821,udinese,inter
10822,juventus,palermo
10823,napoli,roma
10824,parma,sampdoria
10825,livorno,siena
10826,cagliari,catania
10827,bari,chievoverona
10828,inter,genoa
10829,fiorentina,juventus
10830,sampdoria,lazio
10831,palermo,livorno
10832,roma,milan
10833,bologna,napoli
10834,siena,parma
10835,atalanta,udinese
10836,parma,atalanta
10837,lazio,bari
10838,genoa,cagliari
10839,milan,chievoverona
10840,napoli,fiorentina
10841,catania,inter
10842,udinese,palermo
10843,livorno,roma
10844,bologna,sampdoria
10845,juventus,siena
10846,siena,bologna
10847,chievoverona,catania
10848,fiorentina,genoa
10849,palermo,inter
10850,sampdoria,juventus
10851,cagliari,lazio
10852,atalanta,livorno
10853,milan,napoli
10854,bari,parma
10855,roma,udinese
10856,atalanta,sampdoria
10857,bologna,chievoverona
10858,fiorentina,cagliari
10859,genoa,napoli
10860,inter,parma
10861,lazio,juventus
10862,livorno,milan
10863,palermo,bari
10864,siena,roma
10865,udinese,catania
10866,atalanta,cagliari
10867,udinese,chievoverona
10868,catania,fiorentina
10869,napoli,juventus
10870,inter,livorno
10871,parma,milan
10872,genoa,palermo
10873,bologna,roma
10874,bari,sampdoria
10875,lazio,siena
10876,juventus,atalanta
10877,livorno,bari
10878,palermo,bologna
10879,sampdoria,cagliari
10880,napoli,catania
10881,siena,genoa
10882,roma,inter
10883,milan,lazio
10884,chievoverona,parma
10885,fiorentina,udinese
10886,inter,bologna
10887,parma,fiorentina
10888,udinese,juventus
10889,genoa,livorno
10890,cagliari,milan
10891,lazio,napoli
10892,catania,palermo
10893,bari,roma
10894,chievoverona,sampdoria
10895,atalanta,siena
10896,roma,atalanta
10897,siena,bari
10898,juventus,cagliari
10899,milan,catania
10900,palermo,chievoverona
10901,sampdoria,genoa
10902,fiorentina,inter
10903,bologna,lazio
10904,napoli,parma
10905,livorno,udinese
10906,udinese,bologna
10907,atalanta,fiorentina
10908,parma,genoa
10909,inter,juventus
10910,chievoverona,livorno
10911,sampdoria,milan
10912,bari,napoli
10913,cagliari,palermo
10914,lazio,roma
10915,catania,siena
10916,inter,atalanta
10917,juventus,bari
10918,napoli,cagliari
10919,livorno,catania
10920,fiorentina,chievoverona
10921,genoa,lazio
10922,palermo,milan
10923,bologna,parma
10924,roma,sampdoria
10925,udinese,siena
10926,atalanta,bologna
10927,milan,fiorentina
10928,bari,genoa
10929,lazio,inter
10930,catania,juventus
10931,sampdoria,livorno
10932,chievoverona,napoli
10933,siena,palermo
10934,parma,roma
10935,cagliari,udinese
10936,napoli,atalanta
10937,udinese,bari
10938,roma,cagliari
10939,bologna,catania
10940,inter,chievoverona
10941,livorno,lazio
10942,genoa,milan
10943,juventus,parma
10944,palermo,sampdoria
10945,fiorentina,siena
10946,cagliari,bologna
10947,bari,fiorentina
10948,catania,genoa
10949,siena,inter
10950,milan,juventus
10951,parma,livorno
10952,sampdoria,napoli
10953,atalanta,palermo
10954,chievoverona,roma
10955,lazio,udinese
10956,bari,atalanta
10957,cagliari,inter
10958,catania,lazio
10959,chievoverona,genoa
10960,juventus,livorno
10961,milan,bologna
10962,napoli,udinese
10963,parma,palermo
10964,roma,fiorentina
10965,sampdoria,siena
10966,atalanta,catania
10967,bari,cagliari
10968,bologna,livorno
10969,fiorentina,sampdoria
10970,genoa,juventus
10971,inter,napoli
10972,lazio,parma
10973,palermo,roma
10974,siena,chievoverona
10975,udinese,milan
10976,catania,roma
10977,chievoverona,atalanta
10978,juventus,bologna
10979,lazio,palermo
10980,livorno,fiorentina
10981,milan,bari
10982,napoli,siena
10983,parma,cagliari
10984,sampdoria,inter
10985,udinese,genoa
10986,atalanta,milan
10987,bari,catania
10988,bologna,genoa
10989,cagliari,chievoverona
10990,fiorentina,lazio
10991,inter,udinese
10992,palermo,juventus
10993,roma,napoli
10994,sampdoria,parma
10995,siena,livorno
10996,catania,cagliari
10997,chievoverona,bari
10998,genoa,inter
10999,juventus,fiorentina
11000,lazio,sampdoria
11001,livorno,palermo
11002,milan,roma
11003,napoli,bologna
11004,parma,siena
11005,udinese,atalanta
11006,atalanta,parma
11007,bari,lazio
11008,cagliari,genoa
11009,chievoverona,milan
11010,fiorentina,napoli
11011,inter,catania
11012,palermo,udinese
11013,roma,livorno
11014,sampdoria,bologna
11015,siena,juventus
11016,bologna,inter
11017,bari,juventus
11018,udinese,genoa
11019,sampdoria,lazio
11020,roma,cesena
11021,parma,brescia
11022,palermo,cagliari
11023,milan,lecce
11024,fiorentina,napoli
11025,chievoverona,catania
11026,napoli,parma
11027,palermo,genoa
11028,sampdoria,catania
11029,udinese,cagliari
11030,lazio,roma
11031,juventus,cesena
11032,inter,brescia
11033,fiorentina,chievoverona
11034,bologna,lecce
11035,bari,milan
11036,milan,palermo
11037,lecce,inter
11038,parma,sampdoria
11039,roma,fiorentina
11040,genoa,bologna
11041,chievoverona,bari
11042,cesena,lazio
11043,catania,udinese
11044,cagliari,napoli
11045,brescia,juventus
11046,palermo,catania
11047,lazio,napoli
11048,juventus,roma
11049,inter,milan
11050,fiorentina,cesena
11051,cagliari,genoa
11052,bologna,brescia
11053,bari,parma
11054,sampdoria,chievoverona
11055,udinese,lecce
11056,genoa,juventus
11057,brescia,cagliari
11058,catania,bari
11059,cesena,palermo
11060,chievoverona,inter
11061,lecce,sampdoria
11062,milan,fiorentina
11063,roma,udinese
11064,napoli,bologna
11065,parma,lazio
11066,inter,parma
11067,bologna,chievoverona
11068,udinese,napoli
11069,sampdoria,milan
11070,brescia,genoa
11071,palermo,roma
11072,cagliari,lecce
11073,lazio,catania
11074,juventus,fiorentina
11075,bari,cesena
11076,catania,juventus
11077,cesena,bologna
11078,milan,brescia
11079,parma,udinese
11080,chievoverona,roma
11081,napoli,palermo
11082,fiorentina,cagliari
11083,sampdoria,bari
11084,lecce,genoa
11085,lazio,inter
11086,bologna,milan
11087,juventus,lazio
11088,brescia,sampdoria
11089,udinese,fiorentina
11090,lecce,chievoverona
11091,cagliari,catania
11092,inter,cesena
11093,genoa,napoli
11094,palermo,parma
11095,roma,bari
11096,catania,brescia
11097,cesena,cagliari
11098,bari,palermo
11099,fiorentina,inter
11100,lazio,udinese
11101,napoli,lecce
11102,chievoverona,juventus
11103,parma,bologna
11104,sampdoria,genoa
11105,milan,roma
11106,genoa,lazio
11107,palermo,sampdoria
11108,lecce,bari
11109,juventus,parma
11110,brescia,cesena
11111,inter,napoli
11112,cagliari,milan
11113,bologna,fiorentina
11114,roma,catania
11115,udinese,chievoverona
11116,bari,bologna
11117,parma,cagliari
11118,cesena,genoa
11119,sampdoria,roma
11120,napoli,juventus
11121,catania,inter
11122,lazio,lecce
11123,milan,udinese
11124,chievoverona,palermo
11125,fiorentina,brescia
11126,napoli,bari
11127,lecce,fiorentina
11128,lazio,bologna
11129,juventus,sampdoria
11130,inter,udinese
11131,genoa,chievoverona
11132,cesena,milan
11133,catania,parma
11134,cagliari,roma
11135,brescia,palermo
11136,juventus,bari
11137,catania,chievoverona
11138,napoli,fiorentina
11139,genoa,udinese
11140,inter,bologna
11141,lazio,sampdoria
11142,cesena,roma
11143,lecce,milan
11144,cagliari,palermo
11145,brescia,parma
11146,chievoverona,genoa
11147,udinese,inter
11148,milan,cesena
11149,sampdoria,juventus
11150,palermo,brescia
11151,bologna,lazio
11152,parma,catania
11153,fiorentina,lecce
11154,bari,napoli
11155,roma,cagliari
11156,napoli,sampdoria
11157,bologna,roma
11158,juventus,udinese
11159,genoa,parma
11160,inter,palermo
11161,catania,milan
11162,brescia,chievoverona
11163,lazio,fiorentina
11164,lecce,cesena
11165,cagliari,bari
11166,milan,lazio
11167,udinese,bologna
11168,roma,brescia
11169,chievoverona,napoli
11170,sampdoria,cagliari
11171,bari,inter
11172,cesena,catania
11173,fiorentina,genoa
11174,palermo,juventus
11175,parma,lecce
11176,cagliari,juventus
11177,udinese,sampdoria
11178,parma,fiorentina
11179,inter,roma
11180,bologna,catania
11181,lazio,chievoverona
11182,genoa,milan
11183,lecce,palermo
11184,napoli,cesena
11185,brescia,bari
11186,cesena,udinese
11187,juventus,inter
11188,palermo,fiorentina
11189,milan,parma
11190,roma,napoli
11191,catania,lecce
11192,brescia,lazio
11193,sampdoria,bologna
11194,bari,genoa
11195,cagliari,chievoverona
11196,udinese,brescia
11197,inter,cagliari
11198,lazio,bari
11199,napoli,catania
11200,fiorentina,sampdoria
11201,genoa,roma
11202,bologna,palermo
11203,chievoverona,milan
11204,lecce,juventus
11205,parma,cesena
11206,catania,genoa
11207,roma,parma
11208,brescia,lecce
11209,sampdoria,inter
11210,cesena,chievoverona
11211,milan,napoli
11212,bari,fiorentina
11213,juventus,bologna
11214,palermo,udinese
11215,cagliari,lazio
11216,lecce,roma
11217,chievoverona,parma
11218,inter,genoa
11219,juventus,milan
11220,lazio,palermo
11221,sampdoria,cesena
11222,fiorentina,catania
11223,bologna,cagliari
11224,napoli,brescia
11225,udinese,bari
11226,cagliari,udinese
11227,parma,napoli
11228,catania,sampdoria
11229,cesena,juventus
11230,lecce,bologna
11231,roma,lazio
11232,chievoverona,fiorentina
11233,milan,bari
11234,genoa,palermo
11235,brescia,inter
11236,udinese,juventus
11237,sampdoria,napoli
11238,roma,bologna
11239,parma,genoa
11240,palermo,inter
11241,milan,catania
11242,fiorentina,lazio
11243,chievoverona,brescia
11244,cesena,lecce
11245,bari,cagliari
11246,napoli,cagliari
11247,fiorentina,roma
11248,sampdoria,parma
11249,juventus,brescia
11250,palermo,milan
11251,bologna,genoa
11252,inter,lecce
11253,udinese,catania
11254,bari,chievoverona
11255,lazio,cesena
11256,napoli,lazio
11257,catania,palermo
11258,lecce,udinese
11259,roma,juventus
11260,milan,inter
11261,chievoverona,sampdoria
11262,cesena,fiorentina
11263,genoa,cagliari
11264,brescia,bologna
11265,parma,bari
11266,udinese,roma
11267,bari,catania
11268,lazio,parma
11269,bologna,napoli
11270,fiorentina,milan
11271,juventus,genoa
11272,sampdoria,lecce
11273,inter,chievoverona
11274,cagliari,brescia
11275,palermo,cesena
11276,fiorentina,juventus
11277,lecce,cagliari
11278,genoa,brescia
11279,parma,inter
11280,catania,lazio
11281,chievoverona,bologna
11282,roma,palermo
11283,napoli,udinese
11284,cesena,bari
11285,milan,sampdoria
11286,genoa,lecce
11287,inter,lazio
11288,brescia,milan
11289,cagliari,fiorentina
11290,palermo,napoli
11291,bologna,cesena
11292,bari,sampdoria
11293,udinese,parma
11294,roma,chievoverona
11295,juventus,catania
11296,catania,cagliari
11297,napoli,genoa
11298,milan,bologna
11299,parma,palermo
11300,sampdoria,brescia
11301,fiorentina,udinese
11302,bari,roma
11303,lazio,juventus
11304,cesena,inter
11305,chievoverona,lecce
11306,inter,fiorentina
11307,roma,milan
11308,udinese,lazio
11309,lecce,napoli
11310,bologna,parma
11311,genoa,sampdoria
11312,palermo,bari
11313,juventus,chievoverona
11314,brescia,catania
11315,cagliari,cesena
11316,fiorentina,bologna
11317,chievoverona,udinese
11318,lazio,genoa
11319,napoli,inter
11320,milan,cagliari
11321,catania,roma
11322,cesena,brescia
11323,sampdoria,palermo
11324,parma,juventus
11325,bari,lecce
11326,roma,sampdoria
11327,cagliari,parma
11328,lecce,lazio
11329,bologna,bari
11330,juventus,napoli
11331,inter,catania
11332,udinese,milan
11333,palermo,chievoverona
11334,brescia,fiorentina
11335,genoa,cesena
11336,napoli,chievoverona
11337,lecce,parma
11338,lazio,milan
11339,juventus,palermo
11340,inter,bari
11341,genoa,fiorentina
11342,catania,cesena
11343,cagliari,sampdoria
11344,brescia,roma
11345,bologna,udinese
11346,sampdoria,udinese
11347,roma,inter
11348,palermo,lecce
11349,milan,genoa
11350,juventus,cagliari
11351,fiorentina,parma
11352,chievoverona,lazio
11353,cesena,napoli
11354,catania,bologna
11355,bari,brescia
11356,lecce,catania
11357,napoli,roma
11358,parma,milan
11359,udinese,cesena
11360,lazio,brescia
11361,inter,juventus
11362,genoa,bari
11363,fiorentina,palermo
11364,chievoverona,cagliari
11365,bologna,sampdoria
11366,milan,chievoverona
11367,palermo,bologna
11368,roma,genoa
11369,sampdoria,fiorentina
11370,juventus,lecce
11371,cesena,parma
11372,catania,napoli
11373,cagliari,inter
11374,brescia,udinese
11375,bari,lazio
11376,napoli,milan
11377,parma,roma
11378,udinese,palermo
11379,chievoverona,cesena
11380,lecce,brescia
11381,lazio,cagliari
11382,inter,sampdoria
11383,genoa,catania
11384,fiorentina,bari
11385,bologna,juventus
11386,roma,lecce
11387,parma,chievoverona
11388,palermo,lazio
11389,milan,juventus
11390,genoa,inter
11391,cesena,sampdoria
11392,catania,fiorentina
11393,cagliari,bologna
11394,brescia,napoli
11395,bari,udinese
11396,atalanta,cesena
11397,bologna,roma
11398,cagliari,milan
11399,inter,lecce
11400,lazio,chievoverona
11401,napoli,genoa
11402,novara,palermo
11403,parma,catania
11404,siena,fiorentina
11405,udinese,juventus
11406,bologna,atalanta
11407,cagliari,lazio
11408,catania,napoli
11409,fiorentina,genoa
11410,inter,juventus
11411,lecce,novara
11412,parma,cesena
11413,roma,milan
11414,siena,chievoverona
11415,udinese,palermo
11416,atalanta,cagliari
11417,cesena,lecce
11418,chievoverona,fiorentina
11419,genoa,inter
11420,lazio,parma
11421,milan,catania
11422,napoli,juventus
11423,novara,roma
11424,palermo,bologna
11425,udinese,siena
11426,bologna,cesena
11427,fiorentina,milan
11428,catania,chievoverona
11429,genoa,novara
11430,inter,cagliari
11431,juventus,palermo
11432,napoli,lazio
11433,parma,udinese
11434,roma,lecce
11435,siena,atalanta
11436,atalanta,napoli
11437,cagliari,bologna
11438,cesena,genoa
11439,lazio,juventus
11440,lecce,catania
