,buildUpPlaySpeed,buildUpPlayPassing,chanceCreationPassing,chanceCreationCrossing,chanceCreationShooting,defencePressure,defenceAggression,defenceTeamWidth,buildUpPlaySpeedClass,buildUpPlayDribblingClass,buildUpPlayPassingClass,buildUpPlayPositioningClass,chanceCreationPassingClass,chanceCreationCrossingClass,chanceCreationShootingClass,chanceCreationPositioningClass,defencePressureClass,defenceAggressionClass,defenceTeamWidthClass,defenceDefenderLineClass,home_team_goal,away_team_goal
881,0.0,-11.0,-8.0,-6.0,-28.0,-1.0,4.0,-15.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
882,3.0,5.0,-15.0,18.0,-18.0,-11.0,-3.0,-8.0,0.0,0.0,0.0,0.0,-1.0,-1.0,0.0,-1.0,1.0,0.0,-1.0,0.0,3.0,0.0
883,-4.0,-15.0,-20.0,39.0,2.0,6.0,8.0,35.0,0.0,1.0,0.0,0.0,2.0,1.0,0.0,1.0,2.0,0.0,1.0,0.0,1.0,0.0
884,1.0,7.0,4.0,-2.0,-1.0,7.0,1.0,-25.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
885,14.0,9.0,-21.0,-8.0,8.0,-14.0,5.0,-10.0,1.0,-1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
886,8.0,-5.0,-29.0,19.0,-23.0,-2.0,-14.0,-15.0,0.0,1.0,0.0,1.0,0.0,-1.0,-2.0,0.0,0.0,0.0,-1.0,0.0,3.0,1.0
887,-2.0,-11.0,0.0,1.0,0.0,-2.0,-4.0,-1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
888,-1.0,-4.0,1.0,-1.0,0.0,0.0,-3.0,7.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0
889,-37.0,-7.0,-18.0,-1.0,8.0,-13.0,-2.0,-10.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0
890,14.0,1.0,5.0,13.0,4.0,-12.0,-3.0,-11.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0
891,8.0,2.0,13.0,9.0,0.0,-3.0,-5.0,-5.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
892,10.0,-7.0,-2.0,0.0,-2.0,-18.0,-12.0,-16.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0
893,-3.0,-4.0,6.0,-21.0,-9.0,-8.0,11.0,23.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
894,-14.0,-12.0,24.0,5.0,15.0,25.0,18.0,13.0,-1.0,0.0,0.0,0.0,-2.0,0.0,0.0,0.0,-1.0,-1.0,0.0,0.0,2.0,1.0
895,2.0,2.0,2.0,-2.0,3.0,1.0,3.0,3.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
896,24.0,13.0,6.0,17.0,1.0,-32.0,-16.0,-5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,1.0,0.0,-1.0,0.0,2.0,1.0
897,-14.0,-3.0,-7.0,-6.0,0.0,-19.0,-16.0,-18.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,-2.0,0.0,0.0,0.0,0.0
898,-8.0,-20.0,15.0,-3.0,-1.0,18.0,15.0,15.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
899,13.0,-15.0,13.0,-9.0,-7.0,12.0,-10.0,-5.0,1.0,-1.0,0.0,-1.0,1.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,4.0,2.0
900,-2.0,-4.0,-5.0,13.0,0.0,-5.0,-5.0,-9.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
901,-8.0,-1.0,-7.0,-18.0,6.0,-17.0,1.0,-13.0,-1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
902,-2.0,17.0,3.0,-3.0,0.0,3.0,-15.0,-2.0,0.0,1.0,-1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0
903,15.0,-2.0,6.0,8.0,-3.0,3.0,5.0,8.0,1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0
904,7.0,0.0,-8.0,17.0,-15.0,-14.0,-25.0,-18.0,0.0,0.0,0.0,0.0,0.0,-1.0,-2.0,0.0,0.0,1.0,-1.0,0.0,3.0,0.0
905,14.0,-14.0,22.0,-16.0,-5.0,19.0,-7.0,14.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
906,-14.0,-12.0,4.0,5.0,15.0,25.0,18.0,13.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,0.0,0.0,0.0,0.0
907,16.0,15.0,37.0,0.0,17.0,-2.0,-6.0,14.0,0.0,0.0,0.0,0.0,-2.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,3.0
908,-6.0,-2.0,-1.0,2.0,2.0,5.0,7.0,4.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
909,4.0,-32.0,-8.0,8.0,0.0,-4.0,12.0,7.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,1.0,1.0
910,-30.0,-5.0,-10.0,-26.0,11.0,-32.0,-15.0,-27.0,-1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,-2.0,-2.0,0.0,0.0,3.0,1.0
911,15.0,14.0,21.0,-4.0,3.0,15.0,-16.0,-5.0,1.0,0.0,-1.0,-1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
912,1.0,4.0,-5.0,-5.0,9.0,-13.0,-5.0,-10.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0
913,-2.0,-13.0,-29.0,11.0,2.0,2.0,8.0,-13.0,0.0,-1.0,0.0,0.0,2.0,0.0,2.0,-1.0,0.0,0.0,0.0,0.0,2.0,1.0
914,0.0,2.0,-7.0,-6.0,0.0,-4.0,-1.0,-9.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0
915,-15.0,-17.0,-7.0,-8.0,-12.0,-6.0,-12.0,-3.0,-1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0
916,8.0,15.0,-19.0,-2.0,-4.0,1.0,13.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0
917,-23.0,-15.0,-18.0,9.0,-10.0,1.0,-9.0,0.0,2.0,-1.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
918,-8.0,5.0,-4.0,3.0,5.0,-16.0,12.0,-17.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0
919,19.0,-10.0,-9.0,-1.0,-16.0,9.0,14.0,0.0,-2.0,1.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
920,0.0,3.0,-15.0,-11.0,6.0,-18.0,-3.0,-21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0
921,15.0,2.0,-6.0,-5.0,18.0,-3.0,7.0,-1.0,1.0,-1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
922,-22.0,-21.0,-21.0,-10.0,-11.0,-40.0,-28.0,-35.0,0.0,1.0,0.0,0.0,2.0,-2.0,0.0,0.0,-2.0,0.0,-1.0,0.0,2.0,3.0
923,2.0,14.0,32.0,-13.0,13.0,3.0,-3.0,21.0,0.0,1.0,0.0,0.0,-2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,6.0
924,11.0,-5.0,13.0,-2.0,18.0,19.0,20.0,8.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,0.0,0.0,1.0,1.0
925,-25.0,-17.0,-10.0,20.0,-22.0,-2.0,-16.0,4.0,-1.0,0.0,0.0,0.0,0.0,-1.0,-2.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
926,0.0,0.0,0.0,0.0,0.0,-7.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
927,14.0,7.0,13.0,-19.0,11.0,-2.0,-3.0,-15.0,1.0,0.0,0.0,-1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
928,-6.0,3.0,23.0,-12.0,-9.0,9.0,-14.0,-18.0,0.0,-1.0,0.0,0.0,-2.0,1.0,0.0,0.0,0.0,0.0,-1.0,0.0,1.0,1.0
929,7.0,13.0,-7.0,-5.0,-17.0,-28.0,-22.0,-16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0
930,10.0,11.0,-11.0,-7.0,15.0,0.0,9.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0
931,-7.0,6.0,-5.0,3.0,2.0,28.0,23.0,26.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,1.0,0.0,1.0,3.0
932,23.0,20.0,-2.0,3.0,28.0,-3.0,15.0,-1.0,1.0,-1.0,-1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
933,10.0,-13.0,-17.0,23.0,-26.0,-15.0,-11.0,-18.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,1.0,-1.0,0.0,0.0,1.0
934,-12.0,-2.0,-1.0,6.0,-20.0,-4.0,0.0,-18.0,0.0,1.0,0.0,0.0,0.0,0.0,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
935,5.0,12.0,2.0,-11.0,3.0,17.0,1.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
936,15.0,3.0,2.0,5.0,-1.0,6.0,14.0,4.0,1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
937,-1.0,-11.0,8.0,16.0,10.0,15.0,-11.0,25.0,0.0,-1.0,0.0,0.0,0.0,-1.0,2.0,-1.0,0.0,0.0,0.0,0.0,1.0,0.0
938,-3.0,0.0,-8.0,22.0,-13.0,-19.0,-15.0,-13.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-1.0,0.0,3.0,3.0
939,2.0,4.0,5.0,-13.0,0.0,5.0,5.0,9.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0
940,-14.0,-12.0,-10.0,-15.0,0.0,25.0,10.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,1.0,0.0,2.0,2.0
941,15.0,12.0,4.0,-3.0,0.0,3.0,1.0,0.0,1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0
942,17.0,8.0,-3.0,-8.0,29.0,-10.0,4.0,12.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,-1.0,0.0,0.0,0.0,0.0,2.0,3.0
943,-31.0,-9.0,-11.0,-10.0,-8.0,-11.0,-17.0,-30.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,-2.0,0.0,0.0,2.0,0.0
944,8.0,2.0,13.0,9.0,0.0,-3.0,-5.0,-5.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
945,14.0,1.0,2.0,9.0,-28.0,-26.0,-12.0,-33.0,0.0,1.0,0.0,0.0,0.0,0.0,-2.0,0.0,1.0,1.0,-1.0,0.0,0.0,2.0
946,-8.0,-5.0,-33.0,17.0,-30.0,-24.0,-5.0,-18.0,0.0,1.0,0.0,1.0,-1.0,-1.0,-2.0,0.0,1.0,0.0,-1.0,-1.0,1.0,1.0
947,13.0,6.0,3.0,-13.0,0.0,8.0,10.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,1.0,1.0
948,-12.0,-2.0,28.0,15.0,3.0,15.0,-2.0,18.0,0.0,-1.0,0.0,-1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
949,-3.0,-14.0,-1.0,-17.0,-9.0,-16.0,4.0,14.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
950,-33.0,-25.0,-13.0,-1.0,-13.0,6.0,-10.0,5.0,-1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0
951,-6.0,-7.0,-18.0,-25.0,11.0,-10.0,11.0,-14.0,0.0,-1.0,0.0,0.0,0.0,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0
952,9.0,6.0,-3.0,17.0,-10.0,-26.0,-10.0,-17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-1.0,0.0,0.0,1.0
953,17.0,17.0,-12.0,-15.0,14.0,-22.0,6.0,0.0,1.0,1.0,0.0,0.0,-1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0
954,3.0,15.0,-2.0,-12.0,8.0,19.0,20.0,13.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,1.0,0.0,1.0,3.0
955,-2.0,-15.0,19.0,-2.0,8.0,8.0,-3.0,6.0,0.0,-1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0
956,16.0,-15.0,-38.0,18.0,-19.0,7.0,0.0,-15.0,0.0,1.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,2.0,1.0
957,-17.0,-4.0,-11.0,-10.0,-8.0,4.0,-2.0,-21.0,-1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,2.0
958,-16.0,14.0,-9.0,17.0,20.0,-10.0,-1.0,10.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
959,14.0,-32.0,9.0,-16.0,-2.0,8.0,3.0,5.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,-1.0,0.0,0.0,0.0,0.0,1.0,0.0
960,-15.0,-11.0,-3.0,-10.0,0.0,0.0,0.0,0.0,-1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
961,-17.0,0.0,39.0,0.0,10.0,25.0,-2.0,18.0,-1.0,0.0,0.0,-1.0,-1.0,0.0,0.0,0.0,-1.0,0.0,1.0,1.0,2.0,3.0
962,23.0,30.0,8.0,5.0,10.0,3.0,9.0,0.0,1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
963,2.0,15.0,18.0,-19.0,-8.0,6.0,-9.0,-21.0,0.0,-1.0,0.0,0.0,-2.0,1.0,0.0,0.0,0.0,0.0,-1.0,0.0,3.0,2.0
964,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0
965,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,3.0
966,20.0,-11.0,22.0,6.0,3.0,20.0,13.0,20.0,0.0,-1.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,1.0,2.0
967,0.0,-15.0,-42.0,16.0,-26.0,-15.0,9.0,-18.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,-1.0,-1.0,1.0,0.0
968,-16.0,0.0,-10.0,-26.0,11.0,-17.0,0.0,-18.0,-1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
969,12.0,-9.0,-7.0,-12.0,-8.0,3.0,-2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
970,-29.0,-6.0,-11.0,17.0,2.0,4.0,-3.0,3.0,2.0,-1.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
971,2.0,-4.0,5.0,-13.0,16.0,-7.0,6.0,0.0,0.0,-1.0,1.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0
972,-8.0,-9.0,10.0,13.0,-3.0,-5.0,-15.0,-5.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,1.0,1.0
973,-13.0,15.0,-13.0,9.0,7.0,-12.0,10.0,5.0,-1.0,1.0,0.0,1.0,-1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0
974,14.0,-2.0,13.0,-32.0,10.0,24.0,20.0,18.0,-2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-1.0,0.0,1.0,0.0,1.0,2.0
975,-18.0,-13.0,-8.0,-2.0,-7.0,1.0,-2.0,13.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
976,-1.0,-1.0,-8.0,5.0,-6.0,5.0,15.0,-7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0
977,-2.0,-5.0,23.0,-3.0,10.0,28.0,-1.0,18.0,0.0,-1.0,0.0,0.0,1.0,0.0,0.0,0.0,-1.0,0.0,1.0,0.0,0.0,0.0
978,13.0,18.0,13.0,8.0,-2.0,0.0,8.0,0.0,1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
979,3.0,-7.0,-18.0,-7.0,-23.0,-1.0,-3.0,-8.0,0.0,1.0,0.0,1.0,-1.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,3.0,1.0
980,-16.0,-2.0,-2.0,-10.0,3.0,-17.0,-23.0,-18.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,-2.0,0.0,0.0,2.0,2.0
981,29.0,8.0,39.0,19.0,14.0,32.0,7.0,12.0,1.0,-1.0,0.0,-1.0,-1.0,2.0,0.0,-1.0,2.0,0.0,0.0,0.0,2.0,0.0
982,2.0,-18.0,0.0,21.0,-3.0,2.0,-3.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
983,7.0,-2.0,-7.0,2.0,-8.0,-5.0,3.0,-6.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
984,28.0,14.0,19.0,16.0,13.0,23.0,21.0,20.0,0.0,-1.0,0.0,0.0,-2.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,2.0
985,-21.0,-3.0,-20.0,12.0,18.0,-2.0,0.0,-1.0,2.0,-1.0,0.0,0.0,0.0,-1.0,2.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0
986,2.0,14.0,32.0,-13.0,13.0,5.0,-9.0,13.0,0.0,0.0,0.0,0.0,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
987,4.0,12.0,5.0,8.0,10.0,0.0,9.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0
988,-9.0,-9.0,-1.0,-1.0,3.0,-10.0,1.0,8.0,-1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
989,-13.0,-1.0,16.0,2.0,-18.0,-1.0,6.0,-15.0,-1.0,1.0,0.0,0.0,-2.0,0.0,-2.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0
990,15.0,6.0,-13.0,-6.0,5.0,-12.0,11.0,-17.0,1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
